severity,graphicId,displayName,usage,maps,impact,category,suggested,confidence,hasPreview,classicAssetPath,sourceTexturePath,sourceExt,sourceExists,sourceLoadsAsTexture,cropValid,cropInsideTexture,fallbackCandidates,issues,classificationReason
"WARNING",61476,"GRH 61476 (sin textura)",8,5,133,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61477,"GRH 61477 (sin textura)",8,5,133,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61516,"GRH 61516 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61516.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.64, sat 0.68"
"WARNING",61517,"GRH 61517 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61517.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.54, sat 0.68"
"WARNING",61518,"GRH 61518 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61518.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.73, sat 0.69"
"WARNING",61519,"GRH 61519 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61519.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.86, sat 0.69"
"WARNING",61520,"GRH 61520 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61520.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.66, sat 0.69"
"WARNING",61521,"GRH 61521 (tex_5087.png)",8,5,133,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61521.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.90, sat 0.65"
"WARNING",61522,"GRH 61522 (tex_5087.png)",8,5,133,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61522.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.89, sat 0.66"
"WARNING",61523,"GRH 61523 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61523.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.71, sat 0.69"
"WARNING",61524,"GRH 61524 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61524.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.89, sat 0.69"
"WARNING",61525,"GRH 61525 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61525.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.48, sat 0.68"
"WARNING",61526,"GRH 61526 (tex_5087.png)",8,5,133,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61526.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.80, sat 0.66"
"WARNING",61527,"GRH 61527 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61527.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.59, sat 0.68"
"WARNING",61528,"GRH 61528 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61528.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.88, sat 0.69"
"WARNING",61529,"GRH 61529 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61529.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.91, sat 0.69"
"WARNING",61530,"GRH 61530 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61530.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.70, sat 0.69"
"WARNING",61531,"GRH 61531 (tex_5087.png)",8,5,133,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61531.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.72, sat 0.69"
"WARNING",61708,"GRH 61708 (sin textura)",8,5,133,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6352,"GRH 6352 (tex_6215.png)",7,5,132,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6352.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.92, sat 0.73"
"WARNING",17063,"GRH 17063 (sin textura)",7,5,132,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61709,"GRH 61709 (sin textura)",7,5,132,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61710,"GRH 61710 (sin textura)",7,5,132,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61711,"GRH 61711 (sin textura)",7,5,132,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6391,"GRH 6391 (sin textura)",6,5,131,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61843,"GRH 61843 (sin textura)",5,5,130,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61847,"GRH 61847 (sin textura)",5,5,130,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",8988,"GRH 8988 (tex_10150.png)",54,3,129,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_8988.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_10150.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 0.76, cobertura 1.00"
"WARNING",85254,"GRH 85254 (sin textura)",24,4,124,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",8989,"GRH 8989 (tex_10150.png)",48,3,123,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_8989.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_10150.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 0.51, cobertura 1.00"
"WARNING",85204,"GRH 85204 (sin textura)",47,3,122,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",85264,"GRH 85264 (sin textura)",22,4,122,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",85284,"GRH 85284 (sin textura)",21,4,121,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6107,"GRH 6107 (sin textura)",20,4,120,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6111,"GRH 6111 (sin textura)",20,4,120,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",85234,"GRH 85234 (sin textura)",20,4,120,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6099,"GRH 6099 (sin textura)",19,4,119,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6103,"GRH 6103 (sin textura)",19,4,119,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6512,"GRH 6512 (tex_6215.png)",14,4,114,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6512.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.68, sat 0.68"
"WARNING",6513,"GRH 6513 (tex_6215.png)",14,4,114,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6513.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 0.97, cobertura 1.00"
"WARNING",6516,"GRH 6516 (tex_6215.png)",14,4,114,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6516.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 0.97, cobertura 1.00"
"WARNING",6517,"GRH 6517 (tex_6215.png)",14,4,114,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6517.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 1.00, cobertura 1.00"
"WARNING",6518,"GRH 6518 (tex_6215.png)",14,4,114,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6518.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 0.88, cobertura 1.00"
"WARNING",6538,"GRH 6538 (tex_6215.png)",14,4,114,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6538.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 1.00, cobertura 1.00"
"WARNING",6542,"GRH 6542 (tex_6215.png)",14,4,114,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6542.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 0.97, cobertura 1.00"
"WARNING",6514,"GRH 6514 (tex_6215.png)",12,4,112,"Grass","Grass",0.858,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6514.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.26, sat 0.54"
"WARNING",6520,"GRH 6520 (tex_6215.png)",12,4,112,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6520.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 0.99, cobertura 1.00"
"WARNING",6521,"GRH 6521 (tex_6215.png)",12,4,112,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6521.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 1.00, cobertura 1.00"
"WARNING",6524,"GRH 6524 (tex_6215.png)",12,4,112,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6524.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.75, sat 0.67"
"WARNING",6525,"GRH 6525 (tex_6215.png)",12,4,112,"Floor","Floor",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6525.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Piso marrón sólido; marrón 0.98, cobertura 1.00"
"WARNING",6209,"GRH 6209 (sin textura)",10,4,110,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6213,"GRH 6213 (sin textura)",10,4,110,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6217,"GRH 6217 (sin textura)",10,4,110,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
